,Country name,Rank,Ladder score,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Logged GDP per capita,Year
894,Armenia,86.0,5.283,0.799,67.055,0.825,0.629,-0.168,9.487,2021
895,Nepal,87.0,5.269,0.774,64.233,0.782,0.727,0.152,8.12,2021
896,Bulgaria,88.0,5.266,0.931,67.0,0.788,0.932,-0.096,10.016,2021
897,Cameroon,91.0,5.142,0.71,53.515,0.731,0.848,0.026,8.189,2021
898,Senegal,92.0,5.132,0.71,59.802,0.695,0.801,-0.046,8.118,2021
899,Albania,93.0,5.117,0.697,68.999,0.785,0.901,-0.03,9.52,2021
900,North Macedonia,94.0,5.101,0.805,65.474,0.751,0.905,0.038,9.693,2021
901,Ghana,95.0,5.088,0.727,57.586,0.807,0.848,0.123,8.58,2021
902,Niger,96.0,5.074,0.641,53.78,0.806,0.693,0.018,7.098,2021
903,Gambia,98.0,5.051,0.69,55.16,0.697,0.746,0.424,7.686,2021
904,Benin,99.0,5.045,0.489,54.713,0.757,0.661,-0.034,8.087,2021
905,Laos,100.0,5.03,0.728,58.968,0.91,0.658,0.123,8.947,2021
906,Bangladesh,101.0,5.025,0.693,64.8,0.877,0.682,-0.041,8.454,2021
907,Guinea,102.0,4.984,0.639,55.008,0.697,0.766,0.095,7.838,2021
908,South Africa,103.0,4.956,0.86,56.904,0.749,0.86,-0.067,9.403,2021
909,Turkiye,104.0,4.948,0.822,67.199,0.576,0.776,-0.139,10.24,2021
910,Pakistan,105.0,4.934,0.651,58.709,0.726,0.787,0.098,8.458,2021
911,Morocco,106.0,4.918,0.56,66.208,0.774,0.801,-0.236,8.903,2021
912,Venezuela,107.0,4.892,0.861,66.7,0.615,0.827,-0.169,9.073,2021
913,Georgia,108.0,4.891,0.671,64.3,0.783,0.655,-0.238,9.585,2021
914,Algeria,109.0,4.887,0.802,66.005,0.48,0.752,-0.067,9.342,2021
915,Ukraine,110.0,4.875,0.888,64.902,0.724,0.924,-0.011,9.436,2021
916,Iraq,111.0,4.854,0.746,60.583,0.63,0.875,-0.053,9.24,2021
917,Gabon,112.0,4.852,0.776,59.962,0.731,0.84,-0.2,9.603,2021
918,Burkina Faso,113.0,4.834,0.672,54.151,0.695,0.748,-0.009,7.678,2021
919,Cambodia,114.0,4.83,0.765,62.0,0.959,0.843,0.034,8.36,2021
920,Mozambique,115.0,4.794,0.744,54.706,0.882,0.684,0.061,7.158,2021
921,Nigeria,116.0,4.759,0.74,50.102,0.737,0.878,0.037,8.533,2021
922,Mali,117.0,4.723,0.724,51.969,0.697,0.827,-0.036,7.744,2021
923,Iran,118.0,4.721,0.71,66.3,0.608,0.714,0.218,9.584,2021
924,Uganda,119.0,4.636,0.781,56.101,0.709,0.855,0.122,7.677,2021
925,Liberia,120.0,4.625,0.72,56.498,0.735,0.85,0.05,7.288,2021
926,Kenya,121.0,4.607,0.688,60.704,0.779,0.825,0.287,8.361,2021
927,Tunisia,122.0,4.596,0.691,67.201,0.656,0.87,-0.201,9.266,2021
928,Lebanon,123.0,4.584,0.848,67.355,0.525,0.898,-0.073,9.626,2021
929,Namibia,124.0,4.574,0.818,56.799,0.719,0.847,-0.149,9.161,2021
930,State of Palestine,125.0,4.517,0.826,62.25,0.653,0.821,-0.163,8.485,2021
931,Myanmar,126.0,4.426,0.779,59.302,0.876,0.66,0.509,8.541,2021
932,Jordan,127.0,4.395,0.767,67.0,0.755,0.705,-0.167,9.182,2021
933,Chad,128.0,4.355,0.619,48.478,0.579,0.807,0.041,7.364,2021
934,Sri Lanka,129.0,4.325,0.827,67.299,0.841,0.863,0.079,9.47,2021
935,Comoros,131.0,4.289,0.626,57.349,0.548,0.781,0.082,8.031,2021
936,Egypt,132.0,4.283,0.75,61.998,0.749,0.795,-0.182,9.367,2021
937,Ethiopia,133.0,4.275,0.764,59.0,0.752,0.761,0.082,7.694,2021
938,Mauritania,134.0,4.227,0.795,57.161,0.561,0.731,-0.106,8.542,2021
939,Madagascar,135.0,4.208,0.686,59.305,0.552,0.803,-0.005,7.396,2021
940,Togo,136.0,4.107,0.569,54.914,0.619,0.772,0.032,7.362,2021
941,Zambia,137.0,4.073,0.708,55.809,0.782,0.823,0.061,8.145,2021
942,Sierra Leone,138.0,3.849,0.63,51.651,0.717,0.866,0.084,7.434,2021
943,India,139.0,3.819,0.603,60.633,0.893,0.774,0.089,8.755,2021
944,Tanzania,142.0,3.623,0.702,57.999,0.833,0.577,0.183,7.876,2021
945,Malawi,144.0,3.6,0.537,57.948,0.78,0.729,0.038,6.958,2021
946,Botswana,146.0,3.467,0.784,59.269,0.824,0.801,-0.246,9.782,2021
947,Zimbabwe,148.0,3.145,0.75,56.201,0.677,0.821,-0.047,7.943,2021
948,Afghanistan,149.0,2.523,0.463,52.493,0.382,0.924,-0.102,7.695,2021
949,Finland,1.0,7.821,,,,,,,2022
950,Denmark,2.0,7.636,,,,,,,2022
951,Iceland,3.0,7.557,,,,,,,2022
952,Switzerland,4.0,7.512,,,,,,,2022
953,Netherlands,5.0,7.415,,,,,,,2022
954,Luxembourg,6.0,7.404,,,,,,,2022
955,Sweden,7.0,7.384,,,,,,,2022
956,Norway,8.0,7.365,,,,,,,2022
957,Israel,9.0,7.364,,,,,,,2022
958,New Zealand,10.0,7.2,,,,,,,2022
959,Austria,11.0,7.163,,,,,,,2022
960,Australia,12.0,7.162,,,,,,,2022
961,Ireland,13.0,7.041,,,,,,,2022
962,Germany,14.0,7.034,,,,,,,2022
963,Canada,15.0,7.025,,,,,,,2022
964,United States,16.0,6.977,,,,,,,2022
965,United Kingdom,17.0,6.943,,,,,,,2022
966,Czechia,18.0,6.92,,,,,,,2022
967,Belgium,19.0,6.805,,,,,,,2022
968,France,20.0,6.687,,,,,,,2022
969,Bahrain,21.0,6.647,,,,,,,2022
970,Slovenia,22.0,6.63,,,,,,,2022
971,Costa Rica,23.0,6.582,,,,,,,2022
972,United Arab Emirates,24.0,6.576,,,,,,,2022
973,Saudi Arabia,25.0,6.523,,,,,,,2022
974,Taiwan Province of China,26.0,6.512,,,,,,,2022
975,Singapore,27.0,6.48,,,,,,,2022
976,Romania,28.0,6.477,,,,,,,2022
977,Spain,29.0,6.476,,,,,,,2022
978,Uruguay,30.0,6.474,,,,,,,2022
979,Italy,31.0,6.467,,,,,,,2022
980,Kosovo,32.0,6.455,,,,,,,2022
981,Malta,33.0,6.447,,,,,,,2022
982,Lithuania,34.0,6.446,,,,,,,2022
983,Slovakia,35.0,6.391,,,,,,,2022
984,Estonia,36.0,6.341,,,,,,,2022
985,Panama,37.0,6.309,,,,,,,2022
986,Brazil,38.0,6.293,,,,,,,2022
987,Guatemala,39.0,6.262,,,,,,,2022
988,Kazakhstan,40.0,6.234,,,,,,,2022
989,Cyprus,41.0,6.221,,,,,,,2022
990,Latvia,42.0,6.18,,,,,,,2022
991,Serbia,43.0,6.178,,,,,,,2022
992,Chile,44.0,6.172,,,,,,,2022
993,Nicaragua,45.0,6.165,,,,,,,2022
994,Mexico,46.0,6.128,,,,,,,2022
995,Croatia,47.0,6.125,,,,,,,2022
996,Poland,48.0,6.123,,,,,,,2022
997,El Salvador,49.0,6.12,,,,,,,2022
998,Hungary,51.0,6.086,,,,,,,2022
999,Mauritius,52.0,6.071,,,,,,,2022
1000,Uzbekistan,53.0,6.063,,,,,,,2022
1001,Japan,54.0,6.039,,,,,,,2022
1002,Honduras,55.0,6.022,,,,,,,2022
1003,Portugal,56.0,6.016,,,,,,,2022
1004,Argentina,57.0,5.967,,,,,,,2022
1005,Greece,58.0,5.948,,,,,,,2022
1006,South Korea,59.0,5.935,,,,,,,2022
1007,Philippines,60.0,5.904,,,,,,,2022
1008,Thailand,61.0,5.891,,,,,,,2022
1009,Moldova,62.0,5.857,,,,,,,2022
1010,Jamaica,63.0,5.85,,,,,,,2022
1011,Kyrgyzstan,64.0,5.828,,,,,,,2022
1012,Colombia,66.0,5.781,,,,,,,2022
1013,Bosnia and Herzegovina,67.0,5.768,,,,,,,2022
1014,Mongolia,68.0,5.761,,,,,,,2022
1015,Dominican Republic,69.0,5.737,,,,,,,2022
1016,Malaysia,70.0,5.711,,,,,,,2022
1017,Bolivia,71.0,5.6,,,,,,,2022
1018,China,72.0,5.585,,,,,,,2022
1019,Paraguay,73.0,5.578,,,,,,,2022
1020,Peru,74.0,5.559,,,,,,,2022
1021,Montenegro,75.0,5.547,,,,,,,2022
1022,Ecuador,76.0,5.533,,,,,,,2022
1023,Vietnam,77.0,5.485,,,,,,,2022
1024,Russia,80.0,5.459,,,,,,,2022
1025,Hong Kong S.A.R. of China,81.0,5.425,,,,,,,2022
1026,Armenia,82.0,5.399,,,,,,,2022
1027,Tajikistan,83.0,5.377,,,,,,,2022
1028,Nepal,84.0,5.377,,,,,,,2022
1029,Bulgaria,85.0,5.371,,,,,,,2022
1030,Indonesia,87.0,5.24,,,,,,,2022
1031,Ivory Coast,88.0,5.235,,,,,,,2022
1032,North Macedonia,89.0,5.199,,,,,,,2022
1033,Albania,90.0,5.199,,,,,,,2022
1034,South Africa,91.0,5.194,,,,,,,2022
1035,Gambia,93.0,5.164,,,,,,,2022
1036,Bangladesh,94.0,5.155,,,,,,,2022
1037,Laos,95.0,5.14,,,,,,,2022
1038,Algeria,96.0,5.122,,,,,,,2022
1039,Liberia,97.0,5.122,,,,,,,2022
1040,Ukraine,98.0,5.084,,,,,,,2022
1041,Morocco,100.0,5.06,,,,,,,2022
1042,Mozambique,101.0,5.048,,,,,,,2022
1043,Cameroon,102.0,5.048,,,,,,,2022
1044,Senegal,103.0,5.046,,,,,,,2022
1045,Niger,104.0,5.003,,,,,,,2022
1046,Georgia,105.0,4.973,,,,,,,2022
1047,Gabon,106.0,4.958,,,,,,,2022
1048,Iraq,107.0,4.941,,,,,,,2022
1049,Venezuela,108.0,4.925,,,,,,,2022
1050,Guinea,109.0,4.891,,,,,,,2022
1051,Iran,110.0,4.888,,,,,,,2022
1052,Ghana,111.0,4.872,,,,,,,2022
1053,Turkiye,112.0,4.744,,,,,,,2022
1054,Burkina Faso,113.0,4.67,,,,,,,2022
1055,Cambodia,114.0,4.64,,,,,,,2022
1056,Benin,115.0,4.623,,,,,,,2022
1057,Comoros,116.0,4.609,,,,,,,2022
1058,Uganda,117.0,4.603,,,,,,,2022
1059,Nigeria,118.0,4.552,,,,,,,2022
1060,Kenya,119.0,4.543,,,,,,,2022
1061,Tunisia,120.0,4.516,,,,,,,2022
1062,Pakistan,121.0,4.516,,,,,,,2022
1063,State of Palestine,122.0,4.483,,,,,,,2022
1064,Mali,123.0,4.479,,,,,,,2022
1065,Namibia,124.0,4.459,,,,,,,2022
1066,Myanmar,126.0,4.394,,,,,,,2022
1067,Sri Lanka,127.0,4.362,,,,,,,2022
1068,Madagascar,128.0,4.339,,,,,,,2022
1069,Egypt,129.0,4.288,,,,,,,2022
1070,Chad,130.0,4.251,,,,,,,2022
1071,Ethiopia,131.0,4.241,,,,,,,2022
1072,Jordan,134.0,4.152,,,,,,,2022
1073,Togo,135.0,4.112,,,,,,,2022
1074,India,136.0,3.777,,,,,,,2022
1075,Zambia,137.0,3.76,,,,,,,2022
1076,Malawi,138.0,3.75,,,,,,,2022
1077,Tanzania,139.0,3.702,,,,,,,2022
1078,Sierra Leone,140.0,3.574,,,,,,,2022
1079,Botswana,142.0,3.471,,,,,,,2022
1080,Zimbabwe,144.0,2.995,,,,,,,2022
1081,Lebanon,145.0,2.955,,,,,,,2022
1082,Afghanistan,146.0,2.404,,,,,,,2022
1083,Finland,1.0,7.804,0.969,71.15,0.961,0.182,-0.019,10.792,2023
1084,Denmark,2.0,7.586,0.954,71.25,0.934,0.196,0.134,10.962,2023
1085,Iceland,3.0,7.53,0.983,72.05,0.936,0.668,0.211,10.896,2023
1086,Israel,4.0,7.473,0.943,72.697,0.809,0.708,-0.023,10.639,2023
1087,Netherlands,5.0,7.403,0.93,71.55,0.887,0.379,0.213,10.942,2023
1088,Sweden,6.0,7.395,0.939,72.15,0.948,0.202,0.165,10.883,2023
1089,Norway,7.0,7.315,0.943,71.5,0.947,0.283,0.141,11.088,2023
1090,Switzerland,8.0,7.24,0.92,72.9,0.891,0.266,0.027,11.164,2023
1091,Luxembourg,9.0,7.228,0.879,71.675,0.915,0.345,0.024,11.66,2023
1092,New Zealand,10.0,7.123,0.952,70.35,0.887,0.271,0.175,10.662,2023
1093,Austria,11.0,7.097,0.888,71.15,0.855,0.497,0.102,10.899,2023
1094,Australia,12.0,7.095,0.934,71.05,0.89,0.496,0.198,10.821,2023
1095,Canada,13.0,6.961,0.929,71.4,0.874,0.42,0.153,10.773,2023
1096,Ireland,14.0,6.911,0.905,71.3,0.874,0.358,0.092,11.527,2023
1097,United States,15.0,6.894,0.919,65.85,0.8,0.689,0.137,11.048,2023
1098,Germany,16.0,6.892,0.896,71.3,0.846,0.42,0.03,10.879,2023
1099,Belgium,17.0,6.859,0.915,70.899,0.825,0.549,0.001,10.844,2023
1100,Czechia,18.0,6.845,0.953,69.05,0.903,0.859,0.04,10.611,2023
1101,United Kingdom,19.0,6.796,0.882,70.3,0.852,0.454,0.253,10.704,2023
1102,Lithuania,20.0,6.763,0.939,67.397,0.748,0.805,-0.145,10.568,2023
1103,France,21.0,6.661,0.909,72.3,0.819,0.553,-0.1,10.701,2023
1104,Slovenia,22.0,6.65,0.951,71.052,0.913,0.771,0.014,10.588,2023
1105,Costa Rica,23.0,6.609,0.872,70.0,0.895,0.768,-0.07,9.952,2023
1106,Romania,24.0,6.589,0.848,67.051,0.856,0.929,-0.172,10.339,2023
1107,Singapore,25.0,6.587,0.878,73.8,0.878,0.146,0.063,11.571,2023
1108,United Arab Emirates,26.0,6.571,0.826,66.243,0.942,0.584,0.096,11.145,2023
1109,Taiwan Province of China,27.0,6.535,0.884,69.6,0.804,0.681,-0.129,10.797,2023
1110,Uruguay,28.0,6.494,0.913,67.5,0.895,0.575,-0.065,10.037,2023
1111,Slovakia,29.0,6.469,0.953,68.838,0.753,0.898,-0.016,10.353,2023
1112,Saudi Arabia,30.0,6.463,0.884,64.399,0.894,0.691,-0.081,10.715,2023
1113,Estonia,31.0,6.455,0.946,69.65,0.929,0.409,0.032,10.541,2023
1114,Spain,32.0,6.436,0.932,72.35,0.782,0.711,-0.066,10.54,2023
1115,Italy,33.0,6.405,0.882,72.05,0.711,0.842,-0.074,10.634,2023
1116,Kosovo,34.0,6.368,0.844,65.195,0.861,0.866,0.259,9.359,2023
1117,Chile,35.0,6.334,0.889,70.3,0.792,0.823,-0.011,10.114,2023
1118,Mexico,36.0,6.33,0.804,65.8,0.856,0.768,-0.094,9.85,2023
1119,Malta,37.0,6.3,0.923,71.6,0.886,0.729,0.119,10.661,2023
1120,Panama,38.0,6.265,0.896,68.95,0.855,0.878,-0.133,10.305,2023
1121,Poland,39.0,6.26,0.925,69.049,0.765,0.736,-0.031,10.453,2023
1122,Nicaragua,40.0,6.259,0.853,65.65,0.877,0.625,0.021,8.618,2023
1123,Latvia,41.0,6.213,0.937,66.4,0.818,0.83,-0.056,10.37,2023
1124,Bahrain,42.0,6.173,0.844,65.825,0.944,0.737,0.117,10.776,2023
1125,Guatemala,43.0,6.15,0.812,62.9,0.856,0.837,-0.057,9.116,2023
1126,Kazakhstan,44.0,6.144,0.931,65.802,0.853,0.721,0.0,10.166,2023
1127,Serbia,44.0,6.144,0.873,67.088,0.845,0.816,0.204,9.854,2023
1128,Cyprus,46.0,6.13,0.826,72.802,0.724,0.86,-0.06,10.611,2023
1129,Japan,47.0,6.129,0.894,74.349,0.799,0.64,-0.237,10.616,2023
1130,Croatia,48.0,6.125,0.917,68.95,0.757,0.925,-0.093,10.341,2023
1131,Brazil,48.0,6.125,0.836,65.749,0.801,0.738,-0.009,9.582,2023
1132,El Salvador,50.0,6.122,0.755,65.597,0.918,0.62,-0.108,9.089,2023
1133,Hungary,51.0,6.041,0.943,67.5,0.758,0.839,-0.059,10.419,2023
1134,Argentina,52.0,6.024,0.891,67.2,0.823,0.814,-0.089,9.959,2023
1135,Honduras,53.0,6.023,0.766,64.063,0.843,0.843,0.097,8.635,2023
1136,Uzbekistan,54.0,6.014,0.875,65.301,0.938,0.638,0.23,8.948,2023
1137,Malaysia,55.0,6.012,0.799,65.662,0.877,0.758,0.16,10.169,2023
1138,Portugal,56.0,5.968,0.878,71.25,0.902,0.878,-0.196,10.429,2023
1139,South Korea,57.0,5.951,0.812,73.65,0.717,0.701,-0.046,10.693,2023
1140,Greece,58.0,5.931,0.835,71.15,0.568,0.793,-0.24,10.288,2023
1141,Mauritius,59.0,5.902,0.888,63.85,0.813,0.775,-0.028,9.957,2023
1142,Thailand,60.0,5.843,0.874,68.45,0.85,0.91,0.289,9.751,2023
1143,Mongolia,61.0,5.84,0.933,60.5,0.701,0.849,0.19,9.372,2023
1144,Kyrgyzstan,62.0,5.825,0.911,66.852,0.934,0.904,0.181,8.486,2023
1145,Moldova,63.0,5.819,0.857,65.299,0.84,0.901,-0.08,9.499,2023
1146,China,64.0,5.818,0.836,68.689,0.882,0.727,-0.041,9.738,2023
1147,Vietnam,65.0,5.763,0.821,65.502,0.939,0.759,-0.004,9.287,2023
1148,Paraguay,66.0,5.738,0.906,65.9,0.891,0.843,0.021,9.51,2023
1149,Montenegro,67.0,5.722,0.89,67.1,0.805,0.844,0.063,9.813,2023
1150,Jamaica,68.0,5.703,0.867,66.6,0.822,0.875,-0.106,9.165,2023
1151,Bolivia,69.0,5.684,0.811,63.599,0.868,0.846,-0.063,8.985,2023
1152,Russia,70.0,5.661,0.889,64.947,0.719,0.801,-0.03,10.21,2023
1153,Bosnia and Herzegovina,71.0,5.633,0.88,67.275,0.746,0.918,0.206,9.616,2023
1154,Colombia,72.0,5.63,0.822,69.35,0.804,0.834,-0.104,9.584,2023
1155,Dominican Republic,73.0,5.569,0.827,64.399,0.85,0.657,-0.099,9.811,2023
1156,Ecuador,74.0,5.559,0.806,69.0,0.802,0.833,-0.108,9.27,2023
1157,Peru,75.0,5.526,0.798,69.85,0.794,0.892,-0.119,9.402,2023
1158,Philippines,76.0,5.523,0.78,62.038,0.919,0.732,-0.06,8.979,2023
1159,Bulgaria,77.0,5.466,0.918,66.5,0.801,0.911,-0.057,10.087,2023
1160,Nepal,78.0,5.36,0.748,61.847,0.808,0.783,0.146,8.256,2023
1161,Armenia,79.0,5.342,0.79,67.789,0.796,0.705,-0.155,9.615,2023
1162,Tajikistan,80.0,5.33,0.836,62.226,0.832,0.522,-0.06,8.237,2023
1163,Algeria,81.0,5.329,0.855,66.549,0.571,0.717,-0.117,9.3,2023
1164,Hong Kong S.A.R. of China,82.0,5.308,0.817,77.28,0.687,0.385,-0.026,10.966,2023
1165,Albania,83.0,5.277,0.718,69.15,0.794,0.878,-0.007,9.567,2023
1166,Indonesia,83.0,5.277,0.804,63.048,0.88,0.876,0.531,9.385,2023
1167,South Africa,85.0,5.275,0.907,56.989,0.73,0.902,-0.087,9.478,2023
1168,Congo (Brazzaville),86.0,5.267,0.605,56.85,0.73,0.739,-0.004,8.095,2023
1169,North Macedonia,87.0,5.254,0.805,66.5,0.769,0.902,0.131,9.703,2023
1170,Venezuela,88.0,5.211,0.839,64.05,0.659,0.811,0.128,5.527,2023
1171,Laos,89.0,5.111,0.679,60.946,0.919,0.703,0.091,8.962,2023
1172,Georgia,90.0,5.109,0.716,64.95,0.786,0.649,-0.254,9.646,2023
1173,Guinea,91.0,5.072,0.649,54.185,0.659,0.787,0.125,7.88,2023
1174,Ukraine,92.0,5.071,0.878,64.55,0.795,0.907,0.24,9.314,2023
1175,Ivory Coast,93.0,5.053,0.572,55.953,0.733,0.746,0.003,8.576,2023
1176,Gabon,94.0,5.035,0.746,58.252,0.642,0.786,-0.187,9.537,2023
1177,Nigeria,95.0,4.981,0.74,54.891,0.718,0.911,0.073,8.496,2023
1178,Cameroon,96.0,4.973,0.686,55.847,0.686,0.846,0.015,8.217,2023
1179,Mozambique,97.0,4.954,0.692,51.53,0.851,0.66,0.047,7.116,2023
1180,Iraq,98.0,4.941,0.718,63.415,0.646,0.876,-0.005,9.098,2023
1181,State of Palestine,99.0,4.908,0.859,,0.694,0.836,-0.132,8.716,2023
1182,Morocco,100.0,4.903,0.553,63.901,0.787,0.811,-0.231,8.973,2023
1183,Iran,101.0,4.876,0.778,66.6,0.593,0.747,0.173,9.61,2023
1184,Senegal,102.0,4.855,0.629,59.999,0.772,0.846,0.011,8.155,2023
1185,Mauritania,103.0,4.724,0.644,60.475,0.622,0.657,-0.013,8.591,2023
1186,Burkina Faso,104.0,4.638,0.663,55.461,0.696,0.771,0.095,7.667,2023
1187,Namibia,105.0,4.631,0.787,56.851,0.669,0.83,-0.126,9.121,2023
1188,Turkiye,106.0,4.614,0.796,68.663,0.475,0.795,-0.077,10.307,2023
1189,Ghana,107.0,4.605,0.641,58.763,0.777,0.881,0.139,8.596,2023
1190,Pakistan,108.0,4.555,0.601,57.313,0.766,0.787,0.008,8.54,2023
1191,Niger,109.0,4.501,0.59,56.55,0.788,0.734,0.032,7.091,2023
1192,Tunisia,110.0,4.497,0.73,67.0,0.576,0.907,-0.213,9.244,2023
1193,Kenya,111.0,4.487,0.69,58.499,0.696,0.852,0.288,8.458,2023
1194,Sri Lanka,112.0,4.442,0.826,67.15,0.787,0.808,-0.03,9.491,2023
1195,Uganda,113.0,4.432,0.794,58.913,0.701,0.857,0.114,7.716,2023
1196,Chad,114.0,4.397,0.722,53.125,0.677,0.807,0.221,7.261,2023
1197,Cambodia,115.0,4.393,0.747,61.9,0.958,0.857,0.073,8.385,2023
1198,Benin,116.0,4.374,0.437,56.095,0.743,0.576,-0.043,8.103,2023
1199,Myanmar,117.0,4.372,0.787,61.388,0.727,0.658,0.491,8.404,2023
1200,Bangladesh,118.0,4.282,0.544,64.548,0.845,0.698,0.005,8.685,2023
1201,Gambia,119.0,4.279,0.584,57.9,0.596,0.883,0.364,7.648,2023
1202,Mali,120.0,4.198,0.593,55.403,0.713,0.846,-0.028,7.655,2023
1203,Egypt,121.0,4.17,0.726,63.503,0.732,0.58,-0.183,9.367,2023
1204,Togo,122.0,4.137,0.595,57.449,0.657,0.74,0.024,7.673,2023
1205,Jordan,123.0,4.12,0.729,67.6,0.77,0.687,-0.15,9.13,2023
1206,Ethiopia,124.0,4.091,0.782,60.698,0.72,0.789,0.273,7.739,2023
1207,Liberia,125.0,4.042,0.596,56.7,0.735,0.83,0.154,7.277,2023
1208,India,126.0,4.036,0.608,60.777,0.897,0.774,0.072,8.759,2023
1209,Madagascar,127.0,4.019,0.65,58.05,0.522,0.742,0.075,7.29,2023
1210,Zambia,128.0,3.982,0.694,55.032,0.791,0.818,0.098,8.074,2023
1211,Tanzania,129.0,3.694,0.653,59.401,0.838,0.554,0.182,7.857,2023
1212,Comoros,130.0,3.545,0.471,59.425,0.47,0.727,-0.014,8.075,2023
1213,Malawi,131.0,3.495,0.531,58.475,0.75,0.749,0.005,7.302,2023
1214,Botswana,132.0,3.435,0.753,54.725,0.742,0.83,-0.215,9.629,2023
1215,Congo (Kinshasa),133.0,3.207,0.652,55.375,0.664,0.834,0.086,7.007,2023
1216,Zimbabwe,134.0,3.204,0.69,54.05,0.654,0.766,-0.046,7.641,2023
1217,Sierra Leone,135.0,3.138,0.555,54.9,0.66,0.858,0.105,7.394,2023
1218,Lebanon,136.0,2.392,0.53,66.149,0.474,0.891,-0.141,9.478,2023
1219,Afghanistan,137.0,1.859,0.341,54.712,0.382,0.847,-0.081,7.324,2023
